legis_names,clean_votes,law_unique,same_day
Ibtihej Ben Helal,absent,Projet de loi Nå¡43/2015 portant crÌ©ation du conseil national pour le dialogue social fixant ses attributions et ses modes de fonctionnement Amendement du gouvernement relatif ÌÊ l'article 2 2017-07-11,B
Emna Ben Hmayed,excuse,Projet de loi Nå¡43/2015 portant crÌ©ation du conseil national pour le dialogue social fixant ses attributions et ses modes de fonctionnement Amendement du gouvernement relatif ÌÊ l'article 2 2017-07-11,B
Mohamed Ben Salem,pour,Projet de loi Nå¡43/2015 portant crÌ©ation du conseil national pour le dialogue social fixant ses attributions et ses modes de fonctionnement Amendement du gouvernement relatif ÌÊ l'article 2 2017-07-11,B
Sameh Bouhaouel,absent,Projet de loi Nå¡43/2015 portant crÌ©ation du conseil national pour le dialogue social fixant ses attributions et ses modes de fonctionnement Amendement du gouvernement relatif ÌÊ l'article 2 2017-07-11,B
Bechir Ellazzem,pour,Projet de loi Nå¡43/2015 portant crÌ©ation du conseil national pour le dialogue social fixant ses attributions et ses modes de fonctionnement Amendement du gouvernement relatif ÌÊ l'article 2 2017-07-11,B
Marouan Felfel,pour,Projet de loi Nå¡43/2015 portant crÌ©ation du conseil national pour le dialogue social fixant ses attributions et ses modes de fonctionnement Amendement du gouvernement relatif ÌÊ l'article 2 2017-07-11,B
Abdelaziz Kotti,absent,Projet de loi Nå¡43/2015 portant crÌ©ation du conseil national pour le dialogue social fixant ses attributions et ses modes de fonctionnement Amendement du gouvernement relatif ÌÊ l'article 2 2017-07-11,B
Ali Laraiedh,pour,Projet de loi Nå¡43/2015 portant crÌ©ation du conseil national pour le dialogue social fixant ses attributions et ses modes de fonctionnement Amendement du gouvernement relatif ÌÊ l'article 2 2017-07-11,B
Mohamed Mahjoub,absent,Projet de loi Nå¡43/2015 portant crÌ©ation du conseil national pour le dialogue social fixant ses attributions et ses modes de fonctionnement Amendement du gouvernement relatif ÌÊ l'article 2 2017-07-11,B
Taieb Medni,absent,Projet de loi Nå¡43/2015 portant crÌ©ation du conseil national pour le dialogue social fixant ses attributions et ses modes de fonctionnement Amendement du gouvernement relatif ÌÊ l'article 2 2017-07-11,B
Sana Salhi,absent,Projet de loi Nå¡43/2015 portant crÌ©ation du conseil national pour le dialogue social fixant ses attributions et ses modes de fonctionnement Amendement du gouvernement relatif ÌÊ l'article 2 2017-07-11,B
Mohamed Sidhom,absent,Projet de loi Nå¡43/2015 portant crÌ©ation du conseil national pour le dialogue social fixant ses attributions et ses modes de fonctionnement Amendement du gouvernement relatif ÌÊ l'article 2 2017-07-11,B
